Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
1756140900000.0,3362.99,3362.99,3361.78,3362.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756141200000.0,3362.1,3362.83,3361.73,3362.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756141500000.0,3362.83,3363.64,3361.54,3362.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756141800000.0,3362.29,3362.97,3362.29,3362.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756142100000.0,3362.72,3363.66,3362.48,3363.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756142400000.0,3363.44,3363.44,3362.14,3363.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756142700000.0,3363.13,3363.39,3362.38,3362.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756143000000.0,3362.48,3362.72,3361.17,3361.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756143300000.0,3361.64,3362.47,3361.17,3361.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756143600000.0,3361.8,3362.21,3361.17,3362.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756143900000.0,3362.04,3362.05,3361.17,3361.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756144200000.0,3361.95,3362.58,3360.97,3360.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756144500000.0,3360.97,3361.98,3360.97,3361.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756144800000.0,3361.77,3361.9,3360.65,3361.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756145100000.0,3361.49,3361.66,3359.61,3359.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756145400000.0,3359.77,3362.0,3359.77,3361.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756145700000.0,3361.96,3362.94,3361.18,3362.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756146000000.0,3362.37,3363.21,3361.75,3362.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756146300000.0,3362.03,3362.81,3361.67,3361.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756146600000.0,3361.93,3363.5,3361.8,3363.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756146900000.0,3363.37,3363.37,3361.93,3362.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756147200000.0,3362.61,3362.61,3361.54,3362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756147500000.0,3362.6,3362.61,3361.28,3361.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756147800000.0,3361.3,3362.3,3359.5,3360.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756148100000.0,3360.88,3362.08,3360.64,3361.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756148400000.0,3361.67,3361.86,3360.24,3360.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756148700000.0,3360.24,3360.73,3358.83,3360.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756149000000.0,3360.72,3360.72,3359.42,3360.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756149300000.0,3360.16,3361.35,3360.16,3360.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756149600000.0,3360.16,3360.45,3358.68,3358.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756149900000.0,3358.68,3360.91,3358.62,3360.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756150200000.0,3360.21,3360.68,3358.25,3358.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756150500000.0,3358.25,3359.42,3358.05,3358.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756150800000.0,3358.29,3359.31,3358.17,3358.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756151100000.0,3358.61,3358.61,3356.37,3356.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756151400000.0,3356.37,3356.54,3354.76,3354.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756151700000.0,3354.76,3356.75,3353.88,3355.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756152000000.0,3355.06,3355.06,3353.54,3354.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756152300000.0,3354.94,3355.82,3354.28,3354.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756152600000.0,3354.29,3355.18,3354.22,3354.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756152900000.0,3354.53,3354.64,3353.13,3354.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756153200000.0,3354.18,3354.18,3353.0,3353.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756153500000.0,3353.48,3355.28,3353.48,3354.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756153800000.0,3354.53,3355.64,3353.0,3353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756154100000.0,3353.0,3353.49,3353.0,3353.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756154400000.0,3353.31,3353.32,3337.04,3341.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756154700000.0,3341.69,3342.14,3337.57,3337.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756155000000.0,3337.57,3342.33,3337.57,3339.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756155300000.0,3339.28,3340.14,3339.27,3339.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756155600000.0,3339.27,3341.12,3333.71,3336.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756155900000.0,3336.21,3339.31,3333.86,3337.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756156200000.0,3337.36,3338.96,3333.69,3337.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756156500000.0,3337.48,3337.54,3331.37,3334.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756156800000.0,3334.08,3334.3,3331.37,3331.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756157100000.0,3331.37,3332.91,3331.37,3332.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756157400000.0,3332.85,3333.94,3331.37,3333.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756157700000.0,3333.94,3340.76,3333.94,3338.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756158000000.0,3338.57,3340.39,3336.74,3340.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756158300000.0,3340.38,3341.47,3338.94,3341.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756158600000.0,3341.03,3342.1,3341.03,3342.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756158900000.0,3342.1,3343.9,3341.03,3343.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756159200000.0,3343.77,3348.83,3343.6,3348.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756159500000.0,3348.83,3348.83,3346.64,3347.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756159800000.0,3347.83,3347.89,3344.17,3344.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756160100000.0,3344.18,3346.23,3343.61,3346.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756160400000.0,3346.23,3347.37,3342.61,3343.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756160700000.0,3343.43,3347.34,3343.43,3346.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756161000000.0,3346.95,3347.21,3344.88,3347.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756161300000.0,3347.19,3347.48,3345.44,3347.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756161600000.0,3347.04,3347.47,3345.58,3346.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756161900000.0,3346.24,3349.19,3346.24,3348.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756162200000.0,3348.49,3348.49,3347.4,3347.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756162500000.0,3347.79,3348.65,3347.41,3348.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756162800000.0,3348.58,3348.58,3346.35,3346.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756163100000.0,3346.36,3347.85,3346.04,3346.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756163400000.0,3346.23,3346.45,3340.78,3341.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756163700000.0,3341.57,3342.33,3339.02,3341.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756164000000.0,3341.12,3342.52,3338.79,3342.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756164300000.0,3342.11,3342.28,3340.19,3340.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756164600000.0,3340.19,3340.45,3336.81,3336.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756164900000.0,3336.81,3339.02,3336.68,3337.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756165200000.0,3337.43,3339.27,3337.43,3337.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756165500000.0,3337.68,3339.85,3337.43,3339.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756165800000.0,3339.03,3340.09,3337.43,3338.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756166100000.0,3338.11,3340.73,3338.11,3339.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756166400000.0,3339.73,3341.37,3337.43,3341.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756166700000.0,3341.37,3343.75,3340.11,3343.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756167000000.0,3343.71,3350.96,3342.78,3350.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756167300000.0,3350.8,3357.02,3350.15,3354.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756167600000.0,3354.65,3358.9,3352.98,3356.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756167900000.0,3356.81,3359.57,3356.55,3359.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756168200000.0,3359.45,3362.08,3358.13,3362.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756168500000.0,3362.08,3362.37,3359.92,3360.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756168800000.0,3360.36,3362.8,3358.93,3362.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756169100000.0,3362.52,3363.96,3360.7,3363.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756169400000.0,3363.63,3365.54,3361.32,3365.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756169700000.0,3365.54,3369.75,3364.59,3364.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756170000000.0,3364.59,3364.59,3360.25,3361.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756170300000.0,3361.3,3364.05,3357.4,3357.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756170600000.0,3357.4,3360.99,3357.4,3359.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756170900000.0,3359.55,3359.55,3354.8,3354.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756171200000.0,3354.8,3357.46,3354.8,3356.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756171500000.0,3356.03,3358.17,3354.56,3357.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756171800000.0,3357.7,3358.78,3355.74,3355.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756172100000.0,3355.74,3358.19,3355.74,3356.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756172400000.0,3356.61,3360.56,3356.61,3358.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756172700000.0,3358.95,3361.4,3358.95,3360.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756173000000.0,3360.19,3361.16,3357.2,3360.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756173300000.0,3360.6,3362.54,3359.85,3362.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756173600000.0,3362.36,3364.32,3360.25,3364.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756173900000.0,3364.29,3364.29,3361.93,3362.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756174200000.0,3362.99,3364.17,3362.34,3362.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756174500000.0,3362.67,3362.67,3359.83,3360.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756174800000.0,3360.57,3364.7,3360.25,3364.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756175100000.0,3364.7,3364.7,3362.15,3362.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756175400000.0,3362.42,3363.67,3361.31,3362.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756175700000.0,3362.65,3363.42,3361.18,3361.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756176000000.0,3361.86,3363.61,3359.29,3359.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756176300000.0,3359.29,3360.93,3358.61,3360.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756176600000.0,3360.86,3360.86,3358.18,3358.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756176900000.0,3358.7,3361.12,3358.7,3359.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756177200000.0,3359.14,3361.33,3358.79,3360.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756177500000.0,3360.09,3360.09,3355.77,3357.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756177800000.0,3357.64,3357.64,3356.17,3356.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756178100000.0,3356.17,3357.11,3354.95,3357.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756178400000.0,3357.11,3360.62,3355.39,3357.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756178700000.0,3357.22,3359.55,3356.89,3357.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756179000000.0,3357.67,3359.35,3357.55,3359.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756179300000.0,3359.29,3360.53,3357.93,3360.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756179600000.0,3360.31,3360.52,3357.33,3358.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756179900000.0,3358.97,3359.54,3357.79,3359.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756180200000.0,3359.08,3359.43,3357.47,3357.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756180500000.0,3357.47,3358.4,3356.57,3357.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756180800000.0,3357.65,3359.25,3356.52,3359.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756181100000.0,3359.09,3359.54,3357.84,3358.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756181400000.0,3358.44,3359.57,3358.01,3358.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756181700000.0,3358.3,3360.24,3358.3,3359.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756182000000.0,3359.03,3361.3,3356.62,3361.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756182300000.0,3361.3,3361.3,3358.6,3359.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756182600000.0,3359.54,3361.48,3359.54,3361.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756182900000.0,3361.47,3362.46,3359.66,3362.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756183200000.0,3362.27,3362.36,3361.32,3361.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756183500000.0,3361.8,3363.44,3361.8,3362.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756183800000.0,3362.97,3363.33,3360.95,3362.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756184100000.0,3362.94,3364.51,3360.79,3361.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756184400000.0,3361.74,3363.5,3361.09,3361.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756184700000.0,3361.63,3362.96,3361.27,3361.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756185000000.0,3361.98,3361.98,3359.03,3359.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756185300000.0,3359.62,3359.95,3357.32,3357.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756185600000.0,3357.96,3359.25,3357.66,3357.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756185900000.0,3357.66,3360.27,3357.5,3357.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756186200000.0,3357.74,3359.17,3357.1,3357.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756186500000.0,3357.61,3360.96,3357.6,3359.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756186800000.0,3359.24,3362.28,3359.24,3362.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756187100000.0,3362.28,3363.82,3359.61,3361.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756187400000.0,3361.03,3362.5,3359.79,3360.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756187700000.0,3360.46,3363.31,3360.46,3363.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188000000.0,3363.31,3363.62,3361.12,3361.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188300000.0,3361.26,3362.36,3359.6,3362.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188600000.0,3362.24,3363.75,3360.88,3362.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756188900000.0,3362.88,3363.16,3360.33,3361.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756189200000.0,3361.12,3361.33,3358.83,3358.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756189500000.0,3358.86,3360.94,3358.41,3359.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756189800000.0,3359.11,3362.87,3359.1,3362.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756190100000.0,3362.65,3362.98,3360.91,3362.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756190400000.0,3362.11,3362.32,3360.45,3362.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756190700000.0,3362.11,3362.79,3360.32,3360.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756191000000.0,3360.98,3362.75,3360.92,3362.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756191300000.0,3362.75,3362.92,3360.66,3360.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756191600000.0,3360.66,3362.07,3360.4,3360.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756191900000.0,3360.4,3361.98,3359.68,3360.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756192200000.0,3360.49,3360.49,3356.15,3357.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756192500000.0,3357.99,3359.18,3354.64,3355.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756192800000.0,3355.88,3357.98,3354.47,3355.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756193100000.0,3355.22,3357.39,3354.86,3355.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756193400000.0,3355.84,3360.25,3355.84,3360.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756193700000.0,3360.21,3360.21,3357.58,3360.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756194000000.0,3360.19,3362.73,3358.27,3361.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756194300000.0,3361.16,3363.41,3361.14,3363.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756194600000.0,3363.02,3363.02,3359.5,3360.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756194900000.0,3360.89,3362.74,3359.5,3360.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756195200000.0,3360.72,3363.92,3360.72,3363.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756195500000.0,3363.5,3363.56,3361.55,3363.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756195800000.0,3363.13,3363.76,3361.63,3362.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756196100000.0,3362.12,3363.62,3361.47,3362.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756196400000.0,3362.58,3362.95,3360.32,3360.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756196700000.0,3360.32,3363.09,3359.98,3363.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756197000000.0,3363.08,3364.5,3362.0,3362.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756197300000.0,3362.83,3364.57,3362.51,3364.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756197600000.0,3364.19,3364.64,3362.49,3362.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756197900000.0,3362.63,3363.82,3362.44,3362.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756198200000.0,3362.46,3363.92,3362.22,3362.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756198500000.0,3362.53,3363.92,3362.39,3363.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756198800000.0,3363.33,3363.33,3359.72,3361.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756199100000.0,3361.04,3362.4,3361.04,3361.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756199400000.0,3361.76,3363.48,3361.56,3362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756199700000.0,3362.4,3363.11,3361.23,3363.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756200000000.0,3363.11,3363.79,3361.85,3362.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756200300000.0,3362.19,3362.42,3360.0,3360.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756200600000.0,3360.01,3361.2,3357.92,3358.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756200900000.0,3358.21,3359.87,3357.75,3359.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756201200000.0,3359.08,3359.36,3357.66,3359.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756201500000.0,3359.36,3360.32,3357.01,3357.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756201800000.0,3357.01,3358.0,3355.88,3355.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756202100000.0,3355.88,3360.5,3355.88,3360.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756202400000.0,3360.5,3361.84,3358.97,3359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756202700000.0,3359.0,3361.65,3358.61,3358.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756203000000.0,3358.67,3360.28,3357.3,3359.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756203300000.0,3359.03,3359.92,3357.34,3357.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756203600000.0,3357.54,3359.3,3357.35,3358.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756203900000.0,3358.96,3358.96,3357.62,3357.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756204200000.0,3357.92,3358.32,3355.47,3357.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756204500000.0,3357.27,3357.27,3354.56,3355.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756204800000.0,3355.18,3357.53,3355.18,3357.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756205100000.0,3357.53,3357.56,3355.46,3356.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756205400000.0,3356.48,3357.61,3355.75,3357.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756205700000.0,3357.03,3359.33,3357.01,3359.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756206000000.0,3359.33,3360.63,3358.38,3360.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756206300000.0,3360.63,3362.8,3359.62,3361.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756206600000.0,3361.87,3363.12,3361.26,3361.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756206900000.0,3361.28,3363.28,3361.28,3361.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
