timestamp,price,size,side,trade_id,usd_amount
2025-09-18T20:09:23.187000,0.66966,12968.3,buy,130051284,8684.351778
2025-09-18T20:09:27.478000,0.66824,20.8,buy,130051396,13.899392
2025-09-18T20:09:30.569000,0.66487,237.8,buy,130051526,158.106086
2025-09-18T20:09:33.700000,0.66906,0.1,buy,130051616,0.066906
2025-09-18T20:09:36.368000,0.66726,355.1,buy,130051681,236.944026
2025-09-18T20:09:39.957000,0.66437,150.5,buy,130051795,99.987685
2025-09-18T20:09:45.824000,0.66516,18.6,buy,130051974,12.371976
2025-09-18T20:09:49.275000,0.66618,150.3,buy,130052083,100.126854
2025-09-18T20:09:55.254000,0.66348,5.0,buy,130052261,3.3174
2025-09-18T20:09:57.724000,0.6633,3.2,sell,130052332,2.12256
2025-09-18T20:10:04.378000,0.662,7629.1,sell,130052518,5050.4642
2025-09-18T20:10:11.401000,0.66091,280.3,buy,130052755,185.253073
2025-09-18T20:10:16.026000,0.66223,18.6,buy,130052902,12.317478
2025-09-18T20:10:20.786000,0.65784,1990.0,sell,130053045,1309.1016
2025-09-18T20:10:26.691000,0.65747,10.8,sell,130053188,7.100676
2025-09-18T20:10:36.440000,0.65792,131.1,sell,130053473,86.253312
2025-09-18T20:10:46.072000,0.65924,4500.0,buy,130053774,2966.58
2025-09-18T20:10:49.542000,0.65883,7.5,buy,130053884,4.941225
2025-09-18T20:10:55.810000,0.65879,5.9,buy,130054080,3.886861
2025-09-18T20:10:59.815000,0.6588,0.9,buy,130054200,0.59292
2025-09-18T20:11:03.660000,0.65954,0.1,buy,130054355,0.065954
2025-09-18T20:11:10.399000,0.65748,0.9,sell,130054575,0.591732
2025-09-18T20:11:13.811000,0.65975,0.1,buy,130054704,0.065975
2025-09-18T20:11:30.451000,0.65861,24.5,buy,130055197,16.135945
2025-09-18T20:11:33.779000,0.65927,0.1,buy,130055294,0.065927
2025-09-18T20:11:44.570000,0.65848,7600.2,sell,130055563,5004.579696
2025-09-18T20:11:48.150000,0.65997,1.6,buy,130055639,1.055952
2025-09-18T20:11:49.567000,0.65975,7.5,buy,130055676,4.948125
2025-09-18T20:11:55.918000,0.66009,5.9,buy,130055843,3.894531
